q_no,lang,question,answer_number,gen_text,gen_answer,is_correct
39,bn,জন এক সপ্তাহে 60 মাইল দৌড়ান। তিনি প্রতি সপ্তাহে 3 দিন দৌড়ান। তিনি প্রথম দিনে 3 ঘণ্টা দৌড়ান এবং অন্য দুদিন তার অর্ধেক দৌড়ান। তিনি কত দ্রুত দৌড়ান?,10,"Let's break the problem down step by step.

### Step 1: Total Distance
John runs a total of 60 miles in one week.

### Step 2: Number of Running Days
He runs 3 days a week.

### Step 3: Time Spent Running
- On the **first day**, he runs for **3 hours**.
- On the **other two days**, he runs **half as much time** as on the first day.
  That is:  
  3 hours ÷ 2 = 1.5 hours per day for the other two days.

Total time over the 3 days =  
3 (first day) + 1.5 (second day) + 1.5 (third day) = **6 hours**

### Step 4: Average Speed
Speed = Total Distance ÷ Total Time  
= 60 miles ÷ 6 hours  
= **10 miles per hour**

### ✅ Final Answer:
\[
\boxed{10}
\]

So, John runs at an average speed of 10 miles per hour.",10.0,True
40,bn,"ডানা হাঁটার তুলনায় চারগুণ বেশি দ্রুত গতিতে দৌড়াতে পারেন, কিন্তু তিনি তাঁর দৌড়ানোর গতির অর্ধেক গতিতে স্কিপ করতে পারেন। যদি তিনি প্রতি ঘণ্টায় 3 মাইল স্কিপ করতে পারেন, তাহলে দৌড়ানোয় এক-তৃতীয়াংশ ও হাঁটায় দুই-তৃতীয়াংশ সময় দিলে ছয় ঘণ্টায় তিনি কত মাইল পথ যেতে পারবেন?",18,"Let's solve this problem step by step.

🟡 Step 1: Given Information
- স্কিপ করার গতি = 3 মাইল প্রতি ঘণ্টা
- তিনি দৌড়ানোর গতির অর্ধেক গতি দিয়ে স্কিপ করেন ⇒ স্কিপিং স্পিড = (½ × দৌড়ানোর গতি)

So, দৌড়ানোর গতি = 3 × 2 = 6 মাইল প্রতি ঘণ্টা

- তিনি দৌড়ানোর গতি হল হাঁটার গতির চারগুণ ⇒ 6 = 4 × হাঁটার গতি

So, হাঁটার গতি = 6 ÷ 4 = 1.5 মাইল প্রতি ঘণ্টা

🟡 Step 2: সময় বণ্টন (Time Distribution)
- মোট সময় = 6 ঘণ্টা
- দৌড়ানোর জন্য সময় = (1/3) × 6 = 2 ঘণ্টা
- হাঁটার জন্য সময় = (2/3) × 6 = 4 ঘণ্টা

🟡 Step 3: প্রত্যেক অংশে অতিক্রান্ত দূরত্ব (Distance in each segment)
- দৌড়ানোর দূরত্ব = দৌড়ানোর গতি × সময় = 6 × 2 = 12 মাইল
- হাঁটার দূরত্ব = হাঁটার গতি × সময় = 1.5 × 4 = 6 মাইল

মোট অতিক্রান্ত দূরত্ব = 12 + 6 = 18 মাইল

🟩 Final Answer:
\[
\boxed{18}
\]",18.0,True
41,bn,"ব্র্যান্ডনের iPhone বেনের iPhone-এর থেকে চারগুণ পুরনো। আবার বেনের iPhone সুজির iPhone-এর তুলনায় দ্বিগুণ পুরনো। যদি সুজির iPhone 1 বছর পুরনো হয়, তাহলে ব্র্যান্ডনের iPhone কত বছরের পুরনো?",8,"প্রশ্নটি অনুযায়ী, আমরা ধাপে ধাপে চিন্তা করে উত্তর বের করব।

ধাপ ১: সুজির iPhone কত বছরের পুরনো?
👉 প্রশ্নে বলা হয়েছে, সুজির iPhone ১ বছর পুরনো।

ধাপ ২: বেনের iPhone সুজির iPhone-এর দ্বিগুণ পুরনো।
👉 সুজির iPhone যদি ১ বছর পুরনো হয়, তাহলে বেনের iPhone হবে:
= ১ × ২ = ২ বছর পুরনো।

ধাপ ৩: ব্র্যান্ডনের iPhone বেনের iPhone-এর চেয়ে চার গুণ পুরনো।
👉 বেনের iPhone যদি ২ বছর পুরনো হয়, তাহলে ব্র্যান্ডনের iPhone হবে:
= ২ × ৪ = ৮ বছর পুরনো।

📌 চূড়ান্ত উত্তর:

\[
\boxed{৮}
\]

তাই, ব্র্যান্ডনের iPhone ৮ বছর পুরনো। ✅",8.0,True
42,bn,"মাউন্ট ফার্বোর শীর্ষে বসে বিশালাকার ড্রাগন পার্গ 1000 ফুট দূরত্বের মধ্যে থাকা যে কোনও কিছুর উপরে মুখ থেকে অগ্নিশিখা বর্ষণ করছে। ড্রাগনটিকে হত্যা করতে পারে এমন একমাত্র জ্ঞাত অস্ত্র হল স্বর্ণ জ্যাভলিন, যেটিকে পলি 400 ফুট দূরত্ব অবধি নিক্ষেপ করতে পারেন, কিন্তু সেই দূরত্ব ড্রাগনের অগ্নিশিখার নাগালের মধ্যেই রয়েছে। কিন্তু পলি যখন নীলকান্ত মণি ধরে রাখেন তখন তিনি মণিটি ধরে না থাকা অবস্থার তুলনায় তিনগুণ দূরত্ব অবধি জ্যাভলিনটিকে নিক্ষেপ করতে পারেন। যদি তিনি মণিটি ধরে রাখেন, তাহলে ড্রাগনের অগ্নিশিখার নাগালের বাইরে কত দূরত্ব অবধি দাঁড়িয়ে পলি স্বর্ণ জ্যাভলিন দিয়ে ড্রাগনকে আঘাত করতে পারবেন?",200,"ধাপে ধাপে সমাধান করি:

1. ড্রাগনের অগ্নিশিখার সর্বোচ্চ দুরত্ব = 1000 ফুট।
2. পলি সাধারণত জ্যাভলিন নিক্ষেপ করতে পারেন = 400 ফুট দূরত্ব অবধি।
3. কিন্তু যদি পলি নীলকান্ত মণি ধরে রাখেন, তাহলে তিনি তিনগুণ দূরত্বে জ্যাভলিন নিক্ষেপ করতে পারেন। সুতরাং:

  বর্ধিত জ্যাভলিন নিক্ষেপ দূরত্ব = 3 × 400 ফুট = 1200 ফুট।

4. অগ্নিশিখার নাগাল = 1000 ফুট। পলি যদি 1000 ফুটের বাইরের যে কোনও স্থানে থাকেন, তাহলে তিনি অগ্নিশিখার নাগালের বাইরে থাকবেন।

5. এখন আমাদের জানতে চাওয়া হয়েছে: ড্রাগনের অগ্নিশিখার নাগালের বাইরে কত দূরবর্তী অবস্থান থেকে পলি জ্যাভলিন নিক্ষেপ করে ড্রাগনকে আঘাত করতে পারবেন?

6. যেহেতু সর্বাধিক নিক্ষেপ দূরত্ব = 1200 ফুট এবং 1000 ফুট পর্যন্ত আগুন পৌঁছায়, তাই:

  নূন্যতম দূরত্ব = 1000 ফুটের বাইরে হতে হবে।

  সর্বাধিক দূরত্ব = 1200 ফুট (পলির ক্ষমতা অনুযায়ী)।

অতএব, ‍পলি 1001 ফুট থেকে 1200 ফুটের মধ্যে যেকোনো দূরত্ব থেকে জ্যাভলিন নিক্ষেপ করে ড্রাগনকে আঘাত করতে পারবেন এবং সেই মাত্রায় তিনি আগুনের নাগালের বাইরে থাকবেন।

সর্বোচ্চ দূরত্ব যা আগুনের নাগালের বাইরে ও পলির নিক্ষেপের সীমার মধ্যে:

✅ চাহিদা অনুযায়ী: ""ড্রাগনের অগ্নিশিখার নাগালের বাইরে কত দূরত্ব অবধি দাঁড়িয়ে পলি ড্রাগনকে আঘাত করতে পারবেন?""

অর্থাৎ সর্বাধিক সম্ভব দূরত্ব যেখানে পলি নিরাপদ থাকবেন এবং ড্রাগনকে আঘাত করতে পারবেন:

= 1200 ফুট।

📦 Final Answer: 𝟏𝟐𝟎𝟎 𝐟𝐞𝐞𝐭 (িবা 𝟏𝟐𝟎𝟎 ফুট)",0.0,False
43,bn,"ঠাকুমা জোন্স দমকলকর্মীদের মধ্যাহ্নভোজনের জন্য 5টি আপেল পাই বেক করেছিলেন। তিনি প্রতিটি পাই-কে 8টি টুকরো করে কেটেছিলেন এবং অতিথিদের তাদের নিজেদের পরিবেশন করার জন্য পাঁচটি পাই বুফে টেবিলে রেখেছিলেন। সন্ধ্যার শেষে, অতিথিরা তাদের পাইয়ের টুকরো নেওয়া ও খাওয়া সমাপ্ত করার পরে, পাই-এর 14টি টুকরো অবশিষ্ট পড়েছিল। অতিথিরা কতগুলি টুকরো নিয়েছিলেন?",26,"আমরা প্রশ্ন অনুযায়ী ধাপে ধাপে কাজ করি।

প্রথমে, ঠাকুমা জোন্স 5টি আপেল পাই বেক করেছেন।

প্রতিটি পাই-তে ছিল 8টি টুকরো।

∴ মোট টুকরোর সংখ্যা = 5 × 8 = 40

সন্ধ্যার শেষে অবশিষ্ট টুকরোর সংখ্যা ছিল 14।

∴ অতিথিরা খেয়ে ফেলেছেন = 40 − 14 = 26টি টুকরো

✅ সুতরাং, অতিথিরা মোট 𝟐𝟔টি টুকরো নিয়েছেন।

📦 Final Answer: 𝟐𝟔",26.0,True
44,bn,"পুষ্টিগত তথ্য অনুসারে, এক ব্যাগ চিপ্সের প্রতি সার্ভিং-এ 250 ক্যালোরি রয়েছে। 300 গ্রামের একটি ব্যাগে যদি 5টি সার্ভিং থাকে, এবং আপনার দৈনিক ক্যালোরির লক্ষ্যমাত্রা যদি 2000 হয়ে থাকে ও আপনি ইতিমধ্যেই 1800 ক্যালোরি গ্রহণ করে থাকেন তাহলে আপনি কত গ্রাম চিপ্স খেতে পারবেন?",48,"চলুন ধাপে ধাপে সমস্যাটি সমাধান করি।

প্রশ্নের মূল তথ্য:
- একটি সার্ভিং = ২৫০ ক্যালোরি
- মোট সার্ভিং = ৫
- ব্যাগের মোট ওজন = ৩০০ গ্রাম
- দৈনিক ক্যালোরির সীমা = ২০০০ ক্যালোরি
- বর্তমানে গ্রহণকৃত ক্যালোরি = ১৮০০ ক্যালোরি

তাহলে, আপনি আরও খেতে পারেন:

= ২০০০ - ১৮০০  
= ২০০ ক্যালোরি

এখন দেখতে হবে, কত গ্রাম চিপ্সে ২০০ ক্যালোরি থাকবে।

প্রথমে দেখুন, এক সার্ভিং চিপ্স কত গ্রাম:

৩০০ গ্রাম ÷ ৫ সার্ভিং = ৬০ গ্রাম/সার্ভিং

এবং ৬০ গ্রামে আছে ২৫০ ক্যালোরি।

তাহলে প্রতি গ্রামে ক্যালোরি:

২৫০ ক্যালোরি ÷ ৬০ গ্রাম = ৪.১৬৭ ক্যালোরি/গ্রাম (প্রায়)

এখন, যদি ১ গ্রামে ৪.১৬৭ ক্যালোরি থাকে, তবে ২০০ ক্যালোরি খেতে চাইলে:

২০০ ÷ ৪.১৬৭ ≈ ৪৮ গ্রাম (প্রায়)

✅ চূড়ান্ত উত্তর:

📦 𝟜𝟠 𝓰𝓻𝓪𝓶",48.0,True
45,bn,"চার্লি মোমবাতি বিক্রয় করতে চান। প্রতি পাউন্ড মোম দিয়ে, তিনি 10টি টেপারড মোমবাতি তৈরি করতে পারেন। এক পাউন্ড মোম এবং পলতে কিনতে $10.00 খরচ হয়। যদি তিনি প্রতিটি মোমবাতি $2.00 দরে বিক্রয় করেন, তাহলে 20টি মোমবাতি তৈরি করে ও বিক্রয় করলে তাঁর মোট কত লাভ হবে?",20,"ধাপে ধাপে চিন্তা করি:

প্রথমে দেখা যাক চার্লি এক পাউন্ড মোম দিয়ে কতটি মোমবাতি তৈরি করতে পারেন:

- প্রতি পাউন্ড মোম দিয়ে → 10টি মোমবাতি তৈরি হয়।

চার্লি যদি 20টি মোমবাতি তৈরি করেন, তাহলে তাঁকে কত পাউন্ড মোম লাগবে?

- ১ পাউন্ডে ১০টি মোমবাতি বানায় → ২০টি মোমবাতির জন্য ২ পাউন্ড মোম লাগবে।

২ পাউন্ড মোম এবং পলতের খরচ:

- ১ পাউন্ডে খরচ: $10.00 → ২ পাউন্ডে খরচ হবে = 2 × $10.00 = $20.00

চার্লি যদি প্রতিটি মোমবাতি $2.00 দরে বিক্রি করেন:

- ২০টি মোমবাতির বিক্রয়মূল্য = 20 × $2.00 = $40.00

তাহলে লাভ:

- লাভ = বিক্রয়মূল্য – খরচ = $40.00 – $20.00 = $20.00

✅ Final Answer: 𝑩𝒐𝒙𝒆𝒅

📦 𝑳𝒂𝒃𝒉 = 𝑻𝒐𝒕𝒂𝒍 𝑩𝒊𝒌𝒓𝒊 – 𝑲𝒉𝒓𝒄𝒉 = $40.00 – $20.00 = 𝑩𝑶𝑿𝑬𝑫 $20.00 📦

Answer:
📦 $20.00 📦",20.0,True
46,bn,"মেরেডিথ একজন ফ্রিল্যান্স ব্লগার যিনি স্বাস্থ্যের বিষয় নিয়ে লেখেন এবং গ্রাহকদের কাছে প্রতিদিন স্থায়ী কাজ হিসাবে জমা দেন। কোনও ব্লগ নিবন্ধের ব্যাপারে গবেষণা করতে ও লিখতে গড়ে 4 ঘণ্টা সময় লাগে। গত সপ্তাহে, সোমবার তিনি 5টি নিবন্ধ লিখেছেন এবং সোমবারের চেয়ে মঙ্গলবারে 2/5 গুণ বেশি নিবন্ধ লিখেছেন। বুধবারে, তিনি মঙ্গলবারের চেয়ে দুইগুণ বেশি লিখেছেন। তিনদিনে নিবন্ধ লেখার জন্য তিনি মোট কত সময় ব্যয় করেছেন তা হিসাব করুন।",104,"ধাপে ধাপে চিন্তা করে আমরা প্রশ্নটির সমাধান করি।

প্রশ্নে বলা হয়েছে:

- মেরেডিথ একজন ফ্রিল্যান্স ব্লগার, যিনি প্রতি ব্লগ নিবন্ধ লিখতে গড়ে ৪ ঘণ্টা সময় ব্যয় করেন।
- সোমবার তিনি ৫টি নিবন্ধ লিখেছেন।
- মঙ্গলবার তিনি সোমবার অপেক্ষা 2/5 গুণ বেশি লিখেছেন।
- বুধবারে, তিনি মঙ্গলবারের দ্বিগুণ লিখেছেন।

প্রথমে, প্রতিদিনের ব্লগ নিবন্ধ সংখ্যা নির্ধারণ করি:

📌 সোমবার:
= ৫টি নিবন্ধ।

📌 মঙ্গলবার:
= সোমবারের চেয়ে 2/5 গুণ বেশি লিখেছেন।
= ৫ + (2/5 × ৫) = ৫ + ২ = ৭টি নিবন্ধ।

📌 বুধবার:
= মঙ্গলবারের দ্বিগুণ = ২ × ৭ = ১৪টি নিবন্ধ।

এখন মোট তিন দিনে কতগুলি নিবন্ধ লিখেছেন?

= সোমবার (৫) + মঙ্গলবার (৭) + বুধবার (১৪)  
= ৫ + ৭ + ১৪ = ২৬টি নিবন্ধ।

প্রতিটি নিবন্ধে সময় লাগে ৪ ঘণ্টা।

সুতরাং, মোট সময়:
= ২৬ × ৪ = ১০৪ ঘণ্টা।

✅ চূড়ান্ত উত্তর:

📦 ১০৪ ঘণ্টা",104.0,True
47,bn,"ক্যান্ডিস কফি শপে কাজে বেরোনোর আগে তাঁর পার্সে 80টি পোস্ট-ইট নোট রাখেন। তাঁর যাওয়ার পথে, তিনি দোকানে দাঁড়ালেন এবং এক প্যাকেট পোস্ট-ইট নোট কিনলেন; কাজে গিয়ে তিনি 220টি আলাদা আলাদা কফির কাপের প্রতিটিতে একটি করে পোস্ট-ইট নোট রাখলেন। যদি তাঁর কাছে মোট 23টি পোস্ট-ইট নোট অবশিষ্ট থাকে, তাহলে তাঁর কেনা প্যাকেটে কতগুলি পোস্ট-ইট নোট ছিল?",163,"আমরা জানি:

- ক্যান্ডিসের পার্সে শুরুতে ছিল = 80টি পোস্ট-ইট নোট  
- তিনি আরও একটি প্যাকেট পোস্ট-ইট নোট কিনেছেন, তাতে আমরা X বলবো (এটাই আমাদের খুঁজে বের করতে হবে)  
- তিনি কাজের সময় 220টি কাপের জন্য 220টি পোস্ট-ইট ব্যবহার করেছেন  
- সবশেষে তাঁর কাছে 23টি পোস্ট-ইট নোট বাকি রয়েছে  

এখন ধাপে ধাপে সমাধান করি:

**Total পোস্ট-ইট নোট শুরুতে ছিল = 80 (পার্সে) + X (নতুন প্যাকেটের)**  
= 80 + X

**তিনি ব্যবহার করেছেন = 220টি পোস্ট-ইট নোট**  
**অবশিষ্ট আছে = 23**

তাহলে, সমীকরণ করা যাক:
(80 + X) − 220 = 23

চলুন এটি সমাধান করি:

80 + X − 220 = 23

X − 140 = 23

X = 23 + 140

X = 163

✅ সুতরাং, তিনি যে প্যাকেটটি কিনেছিলেন তাতে ছিল 𝟏𝟔𝟑টি পোস্ট-ইট নোট।

📦 Final Answer: **𝟏𝟔𝟑**",163.0,True
48,bn,জন নীল টাই-এর দ্বিগুণ লাল টাই ক্রয় করেছেন। নীল টাই-এর তুলনায় লাল টাই-এর দাম 50% বেশি। প্রতি নীল টাই $40 দরে ক্রয় করতে তিনি $200 ব্যয় করেছেন। তিনি টাই বাবদ মোট কত ব্যয় করেছেন?,800,"আমরা প্রশ্নটি ধাপে ধাপে বিশ্লেষণ করে সমাধান করব।

প্রথমে, প্রশ্ন থেকে পাওয়া তথ্যগুলো整理 করে নিই:

### Step 1: নীল টাই সংক্রান্ত তথ্য
- প্রতি নীল টাই = $40
- নীল টাইয়ের জন্য মোট খরচ = $200

⇒ নীল টাইয়ের সংখ্যা = $200 ÷ $40 = 5 টি নীল টাই

### Step 2: লাল টাই সংক্রান্ত তথ্য
- জন নীল টাইয়ের দ্বিগুণ সংখ্যক লাল টাই কিনেছেন ⇒ লাল টাইয়ের সংখ্যা = 5 × 2 = 10 টি লাল টাই
- লাল টাই-এর দাম নীল টাই-এর চেয়ে 50% বেশি।

⇒ নীল টাইয়ের দাম = $40  
⇒ লাল টাইয়ের দাম = $40 + (50% of $40) = $40 + $20 = $60

⇒ 10 টি লাল টাই-এর মোট দাম = 10 × $60 = $600

### Step 3: মোট খরচ
- নীল টাই-এর জন্য = $200
- লাল টাই-এর জন্য = $600

⇒ মোট খরচ = $200 + $600 = $800

✅ Final Answer:

\[\boxed{800}\]",800.0,True
49,bn,ট্রেসি বাগানের টমেটো গাছের অবলম্বনের জন্য 4 ফুট লম্বা একটি তার ব্যবহার করেছেন। তারটিকে 6 ইঞ্চি লম্বা টুকরো করে কাটা হয়েছিল। তিনি কতগুলি টুকরো পেয়েছিলেন?,8,"আমরা ধাপে ধাপে সমস্যাটি সমাধান করি।

প্রশ্নে বলা হয়েছে:
- একটি তারের দৈর্ঘ্য = 4 ফুট
- এটি কাটা হয়েছে = 6 ইঞ্চি করে
আমাদের জানতে হবে তিনি কতগুলি টুকরো পেয়েছেন।

🔹 ধাপ ১: ফুটকে ইঞ্চিতে রূপান্তর করি

আমরা জানি,
1 ফুট = 12 ইঞ্চি

তাহলে,
4 ফুট = 4 × 12 = 48 ইঞ্চি

🔹 ধাপ ২: মোট ইঞ্চিকে প্রতিটি টুকরোর দৈর্ঘ্য দিয়ে ভাগ করি

প্রতিটি টুকরোর দৈর্ঘ্য = 6 ইঞ্চি

তাহলে মোট টুকরোর সংখ্যা = 48 ÷ 6 = 8

✅ সুতরাং, ট্রেসি ৮টি টুকরো পেয়েছিলেন।

📦 Final Answer: 𝟖",8.0,True
50,bn,"রিচার্ড 15 ফ্লোরের একটি অ্যাপার্টমেন্ট বিল্ডিং-এ থাকেন। প্রতিটি ফ্লোরে 8টি করে ইউনিট আছে, এবং বিল্ডিং-এর 3/4 অংশ অধিকৃত। বিল্ডিং-এ মোট অধিকৃত নয় এমন ইউনিটের সংখ্যা কত?",30,"ধাপে ধাপে চিন্তা করে প্রশ্নটির সমাধান করি:

🔹 ধাপ ১: ভবনের মোট ফ্লোর সংখ্যা = 15  
🔹 ধাপ ২: প্রতিটি ফ্লোরে ইউনিট সংখ্যা = 8  
🔹 তাহলে, ভবনের মোট ইউনিট সংখ্যা = 15 × 8 = 120

🔹 ধাপ ৩: ভবনের 3/4 অংশ অধিকৃত  
🔹 তাহলে, অধিকৃত ইউনিট সংখ্যা = 3/4 × 120 = 90

🔹 ধাপ ৪: 非-অধিকৃত ইউনিট সংখ্যা = মোট ইউনিট - অধিকৃত ইউনিট  
= 120 − 90 = 30

✅ চূড়ান্ত উত্তর:

\[
\boxed{30}
\]",30.0,True
1,te,జనెత్ బాతులు ప్రతిరోజూ 16 గుడ్లు పెడతాయి. ఆమె ప్రతిరోజూ ఉదయం అల్పాహారం కొరకు మూడు గుడ్లు తింటుంది మరియు ప్రతిరోజూ నాలుగింటితో తన స్నేహితుల కొరకు మఫిన్‌లు బేక్ చేస్తుంది. ఆమె మిగిలిన వాటిని రోజూ రైతు మార్కెట్ వద్ద ప్రతి తాజా బాతు గుడ్డును $2కు విక్రయిస్తుంది. ఆమె రైతు మార్కెట్ వద్ద ప్రతిరోజూ ఎన్ని డాలర్లు సంపాదిస్తుంది?,18,"ప్రశ్నను విడమరచి, దశలవారీగా పరిష్కరించుకుందాం:

🟢 జానెత్ బాతులు ప్రతిరోజూ 16 గుడ్లు పెడతాయి.

🟢 ఆమె ఉదయాన్నే అల్పాహారం కోసం గుడ్లు తింటుంది:
→ ఆమె ప్రతి రోజు 3 గుడ్లు తింటుంది.

🟢 ఆమె మఫిన్లు తయారు చేయడానికి గుడ్లు వాడుతుంది:
→ మఫిన్‌లు ఆమె స్నేహితుల కొరకు తయారు చేస్తుంది, ఇందులో 4 గుడ్లు వాడుతుంది.

మొత్తం వినియోగం = 3 (ఆమె తినేందుకు) + 4 (మఫిన్ కోసం) = 7 గుడ్లు

🟢 మిగిలిన (అవశేష) గుడ్లు:
→ 16 (మొత్తం) - 7 (తినడం + మఫిన్) = 9 గుడ్లు

🟢 ఈ 9 గుడ్లను రైతు మార్కెట్‌లో అమ్ముతుంది, ఒక్కొక్క గుడ్డు ధర:
→ ఒక్క గుడ్డు = $2

అయితే:

9 గుడ్లు × $2 = $18

📦 Final Answer:
\[
\boxed{18}
\]",18.0,True
2,te,ఒక రోబ్ 2 బోల్ట్‌ల బ్లూ ఫైబర్ మరియు దానిలో సగం వైట్ ఫైబర్‌ని తీసుకుంది. అది మొత్తం ఎన్ని బోల్ట్‌లను తీసుకుంది?,3,"Step 1: Understand the Question
We are told that a woman (రోబ్) took 2 bolts of blue fiber and half as many bolts of white fiber. We are to find the total number of bolts she took.

Step 2: Identify Given Values
- Blue fiber: 2 bolts
- White fiber: half of blue fiber = 2 / 2 = 1 bolt

Step 3: Calculate Total Bolts
Total bolts = blue fiber bolts + white fiber bolts  
Total = 2 + 1 = 3 bolts

Step 4: Final Answer
\[
\boxed{3}
\]",3.0,True
3,te,"జోష్ ఒక ఇంటిపై పెట్టుబడి పెట్టాలని నిర్ణయించుకున్నాడు. అతడు ఒక ఇంటిని $80,000కు కొనుగోలు చేసి, తరువాత మరమ్మత్తుల కొరకు $50,000 వెచ్చించాడు. ఇది ఇంటి విలువను 150% పెంచింది. అతడు ఎంత లాభం పొందాడు?",70000,"మనం అడిగిన ప్రశ్నను సూచించినట్లుగా ఒకదశ తరువాత ఇంకొకదశ ద్వారా పరిష్కరిద్దాం.

**1. కొనుగోలు ధర మరియు మరమ్మత్తుల ఖర్చు తెలుసుకోవడం**
- జోష్ ఇంటిని కొనుగోలు చేసిన ధర = $80,000  
- మరమ్మత్తుల ఖర్చు = $50,000  
- మొత్తం ఖర్చు = $80,000 + $50,000 = $130,000  

**2. ఇంటి విలువ 150% పెరిగిందని అర్థం చేసుకోవడం**
150% పెరిగిందంటే, ఇంటి కొత్త విలువ 100% (అరంభ విలువ) + 150% పెరుగుదల = 250% of the original value.

అంటే ఇంటి కొత్త విలువ:
= 250% of $80,000  
= (250/100) × 80,000 = 2.5 × 80,000 = $200,000

**3. లాభం లెక్కించుట**
లాభం = ఇంటిని అమ్మిన ధర – మొత్తం ఖర్చు  
= $200,000 – $130,000  
= $70,000

✅ చివరి సమాధానం:

\[
\boxed{\$70,000}
\]",70000.0,True
4,te,జేమ్ప్ వారంలో 3 సార్లు 3 స్ప్రింట్స్ పరిగెత్తాలని నిర్ణయించుకున్నాడు. అతడు ప్రతి స్ప్రింట్‌లో 60 మీటర్లు పరిగెత్తాడు. అతడు ఒక వారంలో ఎన్ని మీటర్లు పరిగెత్తాడు?,540,"మనకు ప్రశ్న లో చెప్పిన సమాచారం ప్రకారం:

- జేమ్ప్ వారంలో 3 సార్లు స్ప్రింట్స్ పరిగెత్తాలని నిర్ణయించాడు. ⇒ వారానికి 3 సార్లు
- ప్రతి సారి అతడు 3 స్ప్రింట్స్ చేస్తాడు ⇒ ఒక రోజు = 3 స్ప్రింట్స్
- ప్రతి స్ప్రింట్ = 60 మీటర్లు

అంతే కాదు, మనం తెలుసుకోవలసినది: అతడు ఒక వారంలో మొత్తం ఎంత దూరం పరిగెత్తాడు?

ఒక రోజు లో అటడు పరిగెత్తే దూరం:

= 3 స్ప్రింట్స్ × 60 మీటర్లు  
= 180 మీటర్లు

అతడు వారానికి 3 సార్లు పరిగెత్తాడు:

= 3 రోజులు × 180 మీటర్లు  
= 540 మీటర్లు

✅ అంతిమ సమాధానం:  
\[
\boxed{540}
\]",540.0,True
5,te,"ప్రతిరోజూ, విండీ తన కోళ్లు ఆరోగ్యవంతంగా ఉండేందుకు సాయపడటానికి గింజలు, మీల్‌వార్మ్‌లు మరియు కూరగాయలు ఉండే మిక్సిడ్ చికెన్ ఫీడ్ యొక్క మూడు కప్పులను తన ప్రతి కోడికి పెడుతుంది. ఆమె కోళ్లకు మూడుసార్లు విడి మేతగా ఈ ఫీడ్‌ని ఇస్తుంది. ఉదయం పూట, ఆమె తన కోళ్ల మందకు 15 కప్పుల ఫీడ్‌ని ఇస్తుంది. మధ్యాహ్నం ఆమె తన కోళ్లకు మరో 25 కప్పుల ఫీడ్‌ని ఇస్తుంది. విండీ మందలో 20 కోళ్లు ఉన్నట్లయితే రోజులో చివరి మేతలో ఆమె కోళ్లకు ఎన్ని కప్పుల ఫీడ్‌ని ఇవ్వాల్సి ఉంటుంది?",20,"Step 1: ఒక్క కోడికి 하루కి ఎంత ఫీడ్ అవసరం?

- విండీ ఒక్క కోడికి రోజుకు మూడు సార్లు మిక్స్డ్ చికెన్ ఫీడ్ ఇస్తోంది.
- ఒక్కసారి = 3 కప్పులు అని తెలిపింది.
- కాబట్టి ఓ రోజు ఒక్క కోడికి మొత్తం:  
  3 సార్లు × 3 కప్పులు = 9 కప్పుల ఫీడ్‌

Step 2: విండీకి మొత్తం 20 కోళ్లు ఉన్నాయని ఇచ్చింది.

- కనుక మొత్తం కోళ్లకు అవసరమైన ఫీడ్:  
  20 కోళ్లు × 9 కప్పులు = 180 కప్పుల ఫీడ్‌

Step 3: ఉదయం, విండీ తన కోళ్లకు 15 కప్పుల ఫీడ్ ఇచ్చింది  
మధ్యాహ్నం మరో 25 కప్పుల ఫీడ్ ఇచ్చింది  

- ఇప్పటి దాకా ఇచ్చిన మొత్తం ఫీడ్ =  
  15 కప్పులు + 25 కప్పులు = 40 కప్పులు

Step 4: మొత్తం అవసరమైనది = 180 కప్పులు  
ఇప్పటి వరకూ ఇచ్చినది = 40 కప్పులు  
కాబట్టి సాయంత్రం ఇవ్వాల్సిన మిగిలిన కప్పులు =  
180 − 40 = 140 కప్పులు

🧠 Final Answer:

\[
\boxed{140}
\]

విండీ సాయంత్రం తన 20 కోళ్లను మూడోసారి మేత వేయడానికి 140 కప్పుల ఫీడ్ ఇవ్వాల్సి ఉంటుంది.",140.0,False
